VARIABLES ="X","Y","Z","Head","Vx","Vy","Vz","Vsum"
ZONE I=45, J=30, K=20, DATAPACKING=POINT
0.113636 0.086207 0.000000 1.385442 0.153746 0.055513 0.058316 0.173551
0.136364 0.086207 0.000000 1.324463 0.057398 0.055513 0.101657 0.129269
0.159091 0.086207 0.000000 1.321704 -0.046739 0.055513 0.092038 0.117206
0.181818 0.086207 0.000000 1.374014 -0.132229 0.055513 0.032292 0.146999
0.204545 0.086207 0.000000 1.464231 -0.177232 0.055513 -0.062416 0.195930
0.227273 0.086207 0.000000 1.565410 -0.169857 0.055513 -0.168303 0.245477
0.250000 0.086207 0.000000 1.647432 -0.111072 0.055513 -0.258792 0.287040
0.272727 0.086207 0.000000 1.684406 -0.014471 0.055513 -0.311012 0.316258
0.295455 0.086207 0.000000 1.661028 0.097045 0.055513 -0.311401 0.330863
0.318182 0.086207 0.000000 1.576360 0.196869 0.055513 -0.259029 0.330053
0.340909 0.086207 0.000000 1.444093 0.261192 0.055513 -0.165825 0.314326
0.363636 0.086207 0.000000 1.289231 0.274827 0.055513 -0.053667 0.285467
0.386364 0.086207 0.000000 1.142015 0.234919 0.055513 0.050969 0.246711
0.409091 0.086207 0.000000 1.030560 0.151641 0.055513 0.123475 0.203280
0.431818 0.086207 0.000000 0.974022 0.045708 0.055513 0.147133 0.163765
0.454545 0.086207 0.000000 0.977946 -0.056701 0.055513 0.117197 0.141534
0.477273 0.086207 0.000000 1.032959 -0.130340 0.055513 0.042048 0.147778
0.500000 0.086207 0.000000 1.117102 -0.157080 0.055513 -0.058862 0.176693
0.522727 0.086207 0.000000 1.201245 -0.130340 0.055513 -0.159772 0.213535
0.545455 0.086207 0.000000 1.256258 -0.056701 0.055513 -0.234921 0.247961
0.568182 0.086207 0.000000 1.260183 0.045708 0.055513 -0.264857 0.274445
0.590909 0.086207 0.000000 1.203644 0.151641 0.055513 -0.241199 0.290265
0.613636 0.086207 0.000000 1.092190 0.234918 0.055513 -0.168693 0.294492
0.636364 0.086207 0.000000 0.944973 0.274827 0.055513 -0.064057 0.287602
0.659091 0.086207 0.000000 0.790112 0.261192 0.055513 0.048101 0.271324
0.681818 0.086207 0.000000 0.657844 0.196869 0.055513 0.141305 0.248609
0.704545 0.086207 0.000000 0.573177 0.097045 0.055513 0.193678 0.223630
0.727273 0.086207 0.000000 0.549798 -0.014471 0.055513 0.193288 0.201621
0.750000 0.086207 0.000000 0.586772 -0.111072 0.055513 0.141068 0.187933
0.772727 0.086207 0.000000 0.668794 -0.169857 0.055513 0.050579 0.185719
0.795455 0.086207 0.000000 0.769973 -0.177232 0.055513 -0.055308 0.193783
0.818182 0.086207 0.000000 0.860190 -0.132229 0.055513 -0.150016 0.207535
0.840909 0.086207 0.000000 0.912500 -0.046739 0.055513 -0.209762 0.221960
0.863636 0.086207 0.000000 0.909741 0.057398 0.055513 -0.219381 0.233462
0.886364 0.086207 0.000000 0.848763 0.153745 0.055513 -0.176040 0.240228
0.909091 0.086207 0.000000 0.741209 0.217740 0.055513 -0.089930 0.242033
0.931818 0.086207 0.000000 0.610694 0.232707 0.055513 0.018222 0.239930
0.954545 0.086207 0.000000 0.487031 0.193943 0.055513 0.122223 0.235869
0.977273 0.086207 0.000000 0.398956 0.109875 0.055513 0.196821 0.232148
1.000000 0.086207 0.000000 0.367102 0.000000 0.055513 0.223881 0.230661
0.000000 0.103448 0.000000 1.816882 0.000000 0.060542 -0.316362 0.322103
0.022727 0.103448 0.000000 1.785028 0.109875 0.060542 -0.289302 0.315331
0.045455 0.103448 0.000000 1.696953 0.193943 0.060542 -0.214704 0.295596
0.068182 0.103448 0.000000 1.573290 0.232707 0.060542 -0.110703 0.264713
0.090909 0.103448 0.000000 1.442775 0.217740 0.060542 -0.002551 0.226015
0.113636 0.103448 0.000000 1.335222 0.153746 0.060542 0.083559 0.185162
0.136364 0.103448 0.000000 1.274243 0.057398 0.060542 0.126901 0.151867
0.159091 0.103448 0.000000 1.271484 -0.046739 0.060542 0.117281 0.140017
0.181818 0.103448 0.000000 1.323794 -0.132229 0.060542 0.057535 0.156397
0.204545 0.103448 0.000000 1.414011 -0.177232 0.060542 -0.037173 0.190941
0.227273 0.103448 0.000000 1.515190 -0.169857 0.060542 -0.143060 0.230180
0.250000 0.103448 0.000000 1.597212 -0.111072 0.060542 -0.233548 0.265607
0.272727 0.103448 0.000000 1.634186 -0.014471 0.060542 -0.285768 0.292469
0.295455 0.103448 0.000000 1.610808 0.097045 0.060542 -0.286158 0.308171
0.318182 0.103448 0.000000 1.526140 0.196869 0.060542 -0.233786 0.311574
0.340909 0.103448 0.000000 1.393873 0.261192 0.060542 -0.140582 0.302737
0.363636 0.103448 0.000000 1.239011 0.274827 0.060542 -0.028423 0.282848
0.386364 0.103448 0.000000 1.091795 0.234919 0.060542 0.076212 0.254284
0.409091 0.103448 0.000000 0.980340 0.151641 0.060542 0.148718 0.220856
0.431818 0.103448 0.000000 0.923802 0.045708 0.060542 0.172377 0.188330
0.454545 0.103448 0.000000 0.927726 -0.056701 0.060542 0.142441 0.164832
0.477273 0.103448 0.000000 0.982739 -0.130340 0.060542 0.067291 0.158688
0.500000 0.103448 0.000000 1.066882 -0.157080 0.060542 -0.033619 0.171667
0.522727 0.103448 0.000000 1.151025 -0.130340 0.060542 -0.134529 0.196855
0.545455 0.103448 0.000000 1.206038 -0.056701 0.060542 -0.209678 0.225489
0.568182 0.103448 0.000000 1.209962 0.045708 0.060542 -0.239614 0.251335
0.590909 0.103448 0.000000 1.153424 0.151641 0.060542 -0.215955 0.270734
0.613636 0.103448 0.000000 1.041969 0.234918 0.060542 -0.143449 0.281833
0.636364 0.103448 0.000000 0.894753 0.274827 0.060542 -0.038814 0.284080
0.659091 0.103448 0.000000 0.739892 0.261192 0.060542 0.073345 0.277968
0.681818 0.103448 0.000000 0.607624 0.196869 0.060542 0.166549 0.264880
0.704545 0.103448 0.000000 0.522957 0.097045 0.060542 0.218921 0.247001
0.727273 0.103448 0.000000 0.499578 -0.014471 0.060542 0.218531 0.227223
0.750000 0.103448 0.000000 0.536552 -0.111072 0.060542 0.166311 0.208954
0.772727 0.103448 0.000000 0.618574 -0.169857 0.060542 0.075823 0.195617
0.795455 0.103448 0.000000 0.719753 -0.177232 0.060542 -0.030065 0.189685
0.818182 0.103448 0.000000 0.809970 -0.132229 0.060542 -0.124772 0.191619
0.840909 0.103448 0.000000 0.862280 -0.046739 0.060542 -0.184518 0.199742
0.863636 0.103448 0.000000 0.859521 0.057398 0.060542 -0.194138 0.211304
0.886364 0.103448 0.000000 0.798543 0.153745 0.060542 -0.150797 0.223702
0.909091 0.103448 0.000000 0.690989 0.217740 0.060542 -0.064686 0.235075
0.931818 0.103448 0.000000 0.560474 0.232707 0.060542 0.043466 0.244350
0.954545 0.103448 0.000000 0.436811 0.193943 0.060542 0.147467 0.251049
0.977273 0.103448 0.000000 0.348736 0.109875 0.060542 0.222065 0.255050
1.000000 0.103448 0.000000 0.316882 0.000000 0.060542 0.249125 0.256376
0.000000 0.120690 0.000000 1.763535 0.000000 0.062740 -0.289547 0.296266
0.022727 0.120690 0.000000 1.731681 0.109875 0.062740 -0.262487 0.291390
0.045455 0.120690 0.000000 1.643606 0.193943 0.062740 -0.187889 0.277223
0.068182 0.120690 0.000000 1.519943 0.232707 0.062740 -0.083888 0.255198
0.090909 0.120690 0.000000 1.389427 0.217740 0.062740 0.024265 0.227894
0.113636 0.120690 0.000000 1.281874 0.153746 0.062740 0.110375 0.199390
0.136364 0.120690 0.000000 1.220895 0.057398 0.062740 0.153716 0.175668
0.159091 0.120690 0.000000 1.218137 -0.046739 0.062740 0.144097 0.163965
0.181818 0.120690 0.000000 1.270446 -0.132229 0.062740 0.084351 0.168925
0.204545 0.120690 0.000000 1.360664 -0.177232 0.062740 -0.010357 0.188294
0.227273 0.120690 0.000000 1.461843 -0.169857 0.062740 -0.116245 0.215176
0.250000 0.120690 0.000000 1.543865 -0.111072 0.062740 -0.206733 0.242923
0.272727 0.120690 0.000000 1.580838 -0.014471 0.062740 -0.258953 0.266838
0.295455 0.120690 0.000000 1.557460 0.097045 0.062740 -0.259343 0.283924
0.318182 0.120690 0.000000 1.472793 0.196869 0.062740 -0.206971 0.292456
0.340909 0.120690 0.000000 1.340525 0.261192 0.062740 -0.113767 0.291720
0.363636 0.120690 0.000000 1.185664 0.274827 0.062740 -0.001608 0.281902
0.386364 0.120690 0.000000 1.038447 0.234919 0.062740 0.103027 0.264079
